#Score	Avg.Score	Loss	Avg.Loss
4.0	0.6883116883116883	0.004895206289463393	0.002648930046634409
7.0	0.7692307692307693	0.012997155805309113	0.0027815996076430588
1.0	0.7721518987341772	0.0009976741346329496	0.002759018272541665
0.0	0.7625	0.0018368281210439008	0.002747490895647943
2.0	0.7777777777777778	0.004974909722720095	0.002774989893513031
4.0	0.8170731707317073	0.004278218369927872	0.002793321948103456
1.0	0.8192771084337349	0.0017898721081660832	0.002781232190995777
3.0	0.8452380952380952	0.0032192694837371925	0.00278644692067127
0.0	0.8352941176470589	0.0002054651662191483	0.0027560824294424213
3.0	0.8604651162790697	0.004162867682850143	0.002772440397505302
4.0	0.896551724137931	0.002244829861625831	0.002766375908587147
-1.0	0.875	0.0009852054461763316	0.002746135335150661
2.0	0.8876404494382022	0.0011598852843443196	0.002728312300871938
0.0	0.8777777777777778	0.00034023910700178926	0.0027017781542733807
0.0	0.8681318681318682	0.0014057837400726807	0.002687536457414033
3.0	0.8913043478260869	0.006273034751389624	0.002726509264957245
4.0	0.9247311827956989	0.001722104144525624	0.0027157092098988407
1.0	0.925531914893617	0.0021564507962223843	0.002709759652306538
4.0	0.9578947368421052	0.00877534803375769	0.0027736079510586554
4.0	0.9895833333333334	0.005993930026885958	0.0028071529726818568
3.0	1.0103092783505154	0.006289287057298957	0.002843051262213992
3.0	1.030612244897959	0.0044626500613608785	0.0028595777805726333
5.0	1.0707070707070707	0.0025605699438062154	0.002856557499393175
4.0	1.1	0.003686824249649993	0.0028648601668957428
4.0	1.14	0.005457349927743556	0.0028407238094848423
3.0	1.15	0.004992509767772422	0.002561227154004045
7.0	1.22	0.008109302234118685	0.0025592816846856797
3.0	1.26	0.005764563494178085	0.0025902365467571887
1.0	1.27	0.0037646559288703092	0.0026222470689688045
3.0	1.31	0.004870523105842045	0.0026397095683480367
5.0	1.35	0.002478473791248798	0.0026458833138926535
4.0	1.39	0.005286629278853449	0.002694973515541191
1.0	1.4	0.005400652919137894	0.002728382117606582
6.0	1.44	0.006747125778294958	0.002759082319665838
4.0	1.48	0.0031363084083320322	0.0027205403627313055
5.0	1.52	0.004577571758739036	0.002744394229520594
3.0	1.55	0.0028423072039245293	0.002767745446720437
7.0	1.6	0.007922767460890231	0.0028241604874753774
0.0	1.59	0.0006940063414808506	0.0028190306512823125
5.0	1.64	0.0026962815047490807	0.0028421297327294614
9.0	1.73	0.008318267710425363	0.002922739728107481
3.0	1.77	0.005707933646082483	0.002968881126683773
10.0	1.87	0.004435169652250449	0.003012191637737553
1.0	1.88	0.0020077680825577936	0.003031758783059511
5.0	1.93	0.0033036949480522537	0.003064201031596402
5.0	1.98	0.0033246983637076114	0.0030970845001493134
4.0	2.02	0.0024387625363631333	0.00312124015346973
5.0	2.09	0.0053943286492496925	0.003156072031942339
5.0	2.14	0.005033201788388139	0.0032055175026261262
4.0	2.17	0.003507592980988731	0.003230973744070417
0.0	2.17	0.001450025828405562	0.0032446668777183973
7.0	2.24	0.004263764125890776	0.0032692919129003696
2.0	2.26	0.0019100044212373606	0.0032877360119021796
8.0	2.35	0.003964356757609101	0.0033186016930585767
3.0	2.39	0.00270037699552874	0.0033187672253093205
2.0	2.42	0.0011463646187047161	0.0033206275750110774
0.0	2.4	0.00011979247640962884	0.0032948345906975707
3.0	2.42	0.005326665765100381	0.0033331440064048395
9.0	2.49	0.009602081337049151	0.0034080688749687205
4.0	2.53	0.0023658821754400585	0.003429410781732377
0.0	2.53	0.00030031549682258963	0.0034308585933285974
5.0	2.58	0.0047952348194933115	0.003463690607759452
4.0	2.61	0.0051528590045350625	0.0035085953983202485
-1.0	2.59	0.004215162420912923	0.003536422376587025
4.0	2.63	0.0013522921113125128	0.0035040718755290383
6.0	2.68	0.005213384196001775	0.0035401240709747516
1.0	2.7	0.0006431994001958211	0.0035366652833905034
6.0	2.77	0.003283576586622588	0.003560704593118237
7.0	2.84	0.004196441744249138	0.0036023338571199554
11.0	2.91	0.0067760559838552226	0.0036487564485531
3.0	2.92	0.0029450423183168084	0.003645571431433705
6.0	2.96	0.005107444960340075	0.003668096889832041
7.0	3.04	0.003539091617725871	0.0036936048441586784
4.0	3.07	0.004718803642272643	0.003726835536354422
9.0	3.14	0.005098006326519027	0.0037590799667673964
9.0	3.22	0.005473882683457632	0.0037997558427270333
5.0	3.25	0.0035312770574080863	0.003811428390313301
5.0	3.26	0.004111401582830515	0.0037854663506230435
3.0	3.31	0.001506043972247022	0.003720228313059352
8.0	3.39	0.003721705222109802	0.003735349938269504
14.0	3.5	0.010647844588803114	0.003804060244462478
3.0	3.51	0.003850630208457583	0.0038024693879545107
8.0	3.57	0.007423633195996141	0.0038494502784256457
6.0	3.63	0.0035854979604665617	0.00386778051448179
2.0	3.65	0.0061410963975202446	0.0039134038815501005
4.0	3.67	0.005400951819699215	0.003916425891794734
6.0	3.73	0.003372446391247929	0.003934815615230375
6.0	3.79	0.00625756329104649	0.0039598075768901035
3.0	3.79	0.006886906237002428	0.003993895322073283
7.0	3.83	0.0024772913260231247	0.00400444432449026
2.0	3.82	0.0025527394994527873	0.0039808149570573536
-1.0	3.8	0.0009169404113576666	0.0039323643306278695
-1.0	3.74	0.0008926245859706827	0.003889387720284078
-1.0	3.74	0.0010632802955629793	0.003890155646579469
7.0	3.81	0.007284985096832533	0.003949902997327815
7.0	3.87	0.0031680035650453677	0.00396774660505632
6.0	3.93	0.0031773728236251966	0.003998786232513273
8.0	3.98	0.005222609756162022	0.00397739936108266
7.0	4.07	0.0022687352531200605	0.003976885307045752
10.0	4.16	0.007786358639324223	0.004045341036417499
9.0	4.21	0.007253607434817286	0.004068925047871039
9.0	4.23	0.0055522310614850075	0.003994475800432797
7.0	4.29	0.003657129752091235	0.0040210703566073815
2.0	4.31	0.0011646292241628534	0.004014348367638571
12.0	4.41	0.006689059302809761	0.004031489863439468
8.0	4.45	0.006561603084940257	0.004054323710589591
7.0	4.51	0.005520470366782169	0.0040916296931757514
10.0	4.58	0.003948636985503953	0.004098923368193419
9.0	4.67	0.0056929534843936005	0.004153798251375164
8.0	4.72	0.0040309414604309405	0.0041524789891509714
7.0	4.75	0.0029329346091173628	0.004159360036625887
2.0	4.78	0.00083157835621817	0.004157823765726306
10.0	4.86	0.005247341989095512	0.004198698332773817
9.0	4.95	0.004062217762495095	0.00423591811932875
7.0	5.02	0.0033429693420447865	0.004255289975348472
7.0	5.06	0.004474400892386662	0.004237303636758442
8.0	5.1	0.003094533078792064	0.0042510279261011065
6.0	5.15	0.007299610796551112	0.004302459526104394
8.0	5.19	0.003087775478025984	0.004245583800547076
3.0	5.18	0.0045261764103168	0.004230906264381384
7.0	5.22	0.0035501993261130623	0.004203515387069526
7.0	5.26	0.003639438613171698	0.004195283272587634
5.0	5.26	0.001978923907088849	0.00418946681222046
11.0	5.33	0.0061606282885321925	0.004214204852609283
11.0	5.4	0.010633414187528667	0.004265965495207134
9.0	5.46	0.0030194111423437428	0.004246234508952847
16.0	5.55	0.009096162976766282	0.004256103116379323
7.0	5.59	0.00645723933185295	0.004263029874756071
12.0	5.7	0.007815518959830937	0.004303538505065678
3.0	5.7	0.003780520295034589	0.004292638476957603
4.0	5.69	0.0018127096747109306	0.0042859808357922245
3.0	5.68	0.0019090514623990036	0.004252205057627681
7.0	5.74	0.003845683716570344	0.004236655365602004
2.0	5.7	0.003698822271903334	0.004206172330538088
8.0	5.74	0.003350045487441733	0.004208309701329185
11.0	5.8	0.004800188735401336	0.004210535871095809
8.0	5.85	0.005115240779928835	0.004233265206855851
10.0	5.88	0.005084300307827263	0.004204880535325222
13.0	6.01	0.00690857383819336	0.004267026210292347
13.0	6.09	0.007360099584737583	0.004313664391092232
18.0	6.18	0.004768187379525415	0.0042781635877832324
12.0	6.27	0.008521646157554772	0.004306300712897956
9.0	6.26	0.006177258170976193	0.004323721598085213
11.0	6.36	0.005597687653557557	0.004359620793795211
14.0	6.45	0.007868742589154926	0.004405271270206237
7.0	6.47	0.004365215621005353	0.004415676442779215
13.0	6.56	0.00614287740524803	0.004452717591468064
11.0	6.62	0.00630462177881942	0.00446182052276376
14.0	6.71	0.008363272066445368	0.004495121225544333
13.0	6.8	0.0044531582185463525	0.00450457687791991
12.0	6.92	0.0035339161245898864	0.004525415780881752
9.0	6.94	0.0051361661350543975	0.004534139800973389
16.0	7.08	0.006402188000124009	0.004579061636762255
11.0	7.11	0.004609583077088942	0.004585513899957053
17.0	7.25	0.006588529963128357	0.0046243954296330495
15.0	7.38	0.008487698054285507	0.004697808763988858
8.0	7.46	0.0025181944630177622	0.004721792783854939
6.0	7.49	0.0016232819566280227	0.004684758945770216
7.0	7.47	0.0055708486623974336	0.004644446619023699
10.0	7.53	0.0023798109211378934	0.004644585906480677
13.0	7.66	0.00540317457941376	0.004695614497306588
7.0	7.68	0.004338203579500902	0.004691044184906664
19.0	7.83	0.00599649441515421	0.004699480539012856
16.0	8.0	0.005876801340427135	0.004716096928207998
14.0	8.1	0.007797194476482998	0.004780545951859703
12.0	8.16	0.0026822034146212824	0.004755234144045898
2.0	8.17	0.0028039243829590444	0.0047768413938735306
5.0	8.16	0.0033398319746611566	0.004777403947753916
7.0	8.16	0.0031322209462036335	0.004766761739773461
12.0	8.17	0.005383909743232115	0.00475284027736723
7.0	8.21	0.004634410139212003	0.004769733955576182
15.0	8.3	0.004930733029725618	0.004767966836270037
9.0	8.32	0.006153929534509102	0.00479411521543787
6.0	8.34	0.0033293169827564384	0.004780220348842708
8.0	8.33	0.004408359916944654	0.0047733238847469635
8.0	8.32	0.007885520266571907	0.004797440260578107
14.0	8.41	0.003047594470248202	0.004792603434706508
7.0	8.43	0.003519077293396406	0.004786680191812167
13.0	8.53	0.012597022739950633	0.004897589979489202
12.0	8.57	0.0048168587646973795	0.004908541514915078
12.0	8.55	0.0048621351720418695	0.004850684420747466
6.0	8.58	0.003945640640027559	0.004851634525063165
13.0	8.63	0.006381848299895646	0.004841216676102161
12.0	8.69	0.007533742897278065	0.004880699125470275
9.0	8.76	0.006188880851776819	0.004881176970012842
6.0	8.78	0.002827841668876635	0.004855445868504615
14.0	8.86	0.0067572937365575955	0.004889294341957712
6.0	8.86	0.003204535803438399	0.004858764067081631
8.0	8.91	0.004155154107999426	0.004831446545791601
3.0	8.87	0.002470415656892797	0.0048313777891002985
12.0	8.97	0.00318734221853506	0.004837723816291121
2.0	9.0	0.002668195379647713	0.004855236365974021
-2.0	8.99	0.0018156801769349195	0.004864466921883664
10.0	9.1	0.0057855999825049765	0.0049116901187530836
6.0	9.09	0.003402094169250335	0.004872861209477262
12.0	9.14	0.0050508730762246785	0.004891689904589056
14.0	9.22	0.007393503868467143	0.004933851215037474
6.0	9.2	0.004913673201234884	0.0049307618494882025
7.0	9.2	0.004200739821452381	0.004950081895171526
7.0	9.17	0.004020770046513888	0.004912426009243422
6.0	9.14	0.006833473136465571	0.004908224666259906
5.0	9.1	0.004775265850434204	0.0049004550141493975
10.0	9.13	0.004971289392251353	0.004913596610551
10.0	9.21	0.002961235799539826	0.004931562676304768
18.0	9.27	0.009450231594902547	0.004959174399225696
12.0	9.31	0.006880561358045396	0.004962363981956747
12.0	9.36	0.00481775766412408	0.004955336854930166
18.0	9.44	0.007465662090323543	0.004990507105978363
11.0	9.46	0.005417354552716359	0.00498775111666159
3.0	9.41	0.0021556389451323336	0.004968998091508603
12.0	9.46	0.004732994425818712	0.004986998689675618
9.0	9.53	0.002672686319981222	0.005005409769313248
8.0	9.51	0.004516321303991511	0.004998099562462208
0.0	9.42	0.002066189417534238	0.004978139279012599
3.0	9.38	0.0016312143933811826	0.004961021729525964
0.0	9.31	0.0016495671781734612	0.004932773392383832
3.0	9.26	0.0015531275729585268	0.004917359337325496
5.0	9.25	0.001844771327899847	0.004862810942638983
15.0	9.32	0.004122778667355457	0.0048731609745322774
8.0	9.37	0.0027936692100325026	0.004855835902529435
12.0	9.42	0.002011532856098202	0.004840449237829286
14.0	9.49	0.0029112194310647777	0.0048331670460082165
12.0	9.56	0.005312128888986344	0.0048664990958271915
8.0	9.53	0.00886245249265905	0.004893517337868461
17.0	9.59	0.008608453935080862	0.004873267735343983
13.0	9.63	0.0047597229159404035	0.00489067085307995
11.0	9.58	0.003996238302894237	0.004839671606341229
12.0	9.63	0.0042620834087108385	0.004817720047109808
4.0	9.55	0.0038138952889922822	0.004777703810401422
14.0	9.66	0.003847699243474333	0.004778375599885819
12.0	9.74	0.006761081803982035	0.00482785932117853
9.0	9.8	0.0020993708807322074	0.004829762515361862
21.0	9.94	0.008706244956531299	0.004878368127761472
15.0	10.07	0.004270468947435582	0.004884084594516794
16.0	10.15	0.010846832468981873	0.004959052464332195
13.0	10.17	0.004690404935676611	0.004957954626334949
7.0	10.16	0.002733256174738159	0.004934134780283042
4.0	10.1	0.002627756867621353	0.004909569345880983
9.0	10.06	0.002938610120910218	0.004869869708708151
7.0	10.0	0.001663358801987466	0.00481290230088065
18.0	10.0	0.012045423181221164	0.004885674658897607
1.0	9.89	0.0012597951353615737	0.0048130561486756755
9.0	9.89	0.0031981033424295785	0.004783264600390209
7.0	9.85	0.006964800238636443	0.0047969357262409975
12.0	9.83	0.00838833518201504	0.004802131652169599
9.0	9.85	0.0040911238529385465	0.004799390734488931
11.0	9.83	0.005118670157867108	0.0047891486620151216
1.0	9.73	0.0015626458433483019	0.004741728902660411
15.0	9.74	0.005227212550504324	0.004710368307501001
18.0	9.79	0.005405029992534374	0.00471988702524088
13.0	9.8	0.004526605198555286	0.004729813915980536
12.0	9.83	0.007328061274457731	0.004751732867374568
7.0	9.74	0.00471533937011003	0.004734864381074428
13.0	9.76	0.005673600556874758	0.004745504555872287
14.0	9.73	0.005081793340573269	0.0047304371896467355
12.0	9.7	0.009553494126131455	0.004741095150365195
15.0	9.77	0.01005485316624408	0.004816461737397458
6.0	9.77	0.003641101543596985	0.004836639933267148
15.0	9.85	0.00310104532838866	0.00481194189992706
12.0	9.87	0.0027563301731276992	0.004815707092446959
8.0	9.82	0.0035275282680239457	0.004796950629333059
19.0	9.94	0.006472568506252697	0.004818294278600577
16.0	9.91	0.0075529529913172765	0.0048338588643622084
10.0	9.85	0.005955223238587735	0.004834643083343814
14.0	9.85	0.002420798716891725	0.004780879125747902
16.0	9.89	0.005823353544955623	0.004812290627051245
18.0	10.05	0.004561399203848258	0.004829865375260136
12.0	10.12	0.004273364880191964	0.004839200704315445
13.0	10.18	0.005161093529591983	0.004859489430149329
14.0	10.2	0.004780596941406093	0.004853456302131069
13.0	10.26	0.005540080704258529	0.004862513007781535
14.0	10.25	0.004736112743013517	0.004860566804914413
13.0	10.29	0.007109948247533317	0.0048701269920446546
15.0	10.38	0.005816740054241244	0.004895001222759503
9.0	10.39	0.003516644067344551	0.004886084064263501
16.0	10.47	0.004030886642990073	0.004847537728027684
15.0	10.48	0.0025159873775473713	0.004842221657100675
15.0	10.56	0.007679330437319069	0.004883824188539902
14.0	10.57	0.004895581329831771	0.004806809774438713
22.0	10.67	0.011127518965281998	0.004869916376444559
15.0	10.7	0.0051757539640546685	0.004873052564364687
13.0	10.77	0.0062356282016081364	0.004895952439980493
20.0	10.84	0.004266860543917496	0.004874802562420712
16.0	10.88	0.005350442830401576	0.0048529695617519466
10.0	10.89	0.004446056641645366	0.004835541319650633
17.0	11.0	0.0050659450916462016	0.004857922353878328
13.0	10.99	0.007343065312275057	0.004863780069635504
17.0	11.1	0.00473866002812982	0.004879121311882418
12.0	11.14	0.004858681749076072	0.004886156588293184
11.0	11.22	0.0025276333185752383	0.0048867287649100085
7.0	11.17	0.0013064725454001074	0.0048679200681786584
13.0	11.28	0.0038334379579134867	0.004879572493961316
7.0	11.37	0.001987776209966038	0.004881293454291628
19.0	11.46	0.006091859336062321	0.004884356047827201
7.0	11.47	0.0028113731870811403	0.004878448838005508
15.0	11.5	0.004763436679692674	0.004875574474040189
9.0	11.45	0.0031902812424024654	0.004833542247779542
15.0	11.54	0.005422593837814998	0.004838631454145343
3.0	11.5	0.0021939144978958326	0.004818563200909778
16.0	11.59	0.005363886702213432	0.004831994367466773
10.0	11.63	0.0037013538853464686	0.004800673174955582
8.0	11.66	0.003252843995940801	0.004785448956410648
13.0	11.69	0.008629422573703742	0.004822030288225172
22.0	11.81	0.0070381610488701556	0.004862799540718475
10.0	11.73	0.0028657516680579203	0.004796954741450029
17.0	11.78	0.005979344350496143	0.004787942571374537
16.0	11.82	0.004221933186832002	0.004781984326601615
18.0	11.82	0.0053027914092281135	0.004760355619790661
12.0	11.83	0.005545496436539781	0.004761637038628896
14.0	11.94	0.009460917850988959	0.004834689827687462
16.0	11.98	0.004186980518384142	0.004829229688613116
16.0	12.05	0.007520007263401129	0.004877702898047315
15.0	12.12	0.004739579656218685	0.0048799354815695865
7.0	12.19	0.006663782572923367	0.004925911413123478
6.0	12.22	0.0016452248231901714	0.004926051517421568
12.0	12.34	0.004401182562976684	0.0049535676712696005
15.0	12.46	0.004162592104375177	0.004979662316583766
13.0	12.54	0.004592203071382907	0.005007136634018598
15.0	12.54	0.006849574446738238	0.005034404591812426
15.0	12.61	0.006219727410958905	0.00506866517382169
11.0	12.6	0.006585080863970371	0.00511440065390041
18.0	12.64	0.006490532110846881	0.005150193780698233
13.0	12.65	0.005394869303002944	0.005151021184838398
13.0	12.7	0.011329488635949667	0.005175691546271304
13.0	12.66	0.003772250258778023	0.005127329509508276
22.0	12.75	0.00626737799180446	0.005142406060266915
19.0	12.83	0.0043067038197714185	0.005145510715435687
12.0	12.83	0.004757830748266869	0.005150468188831248
14.0	12.93	0.0035787296491647308	0.005148116532432972
18.0	12.97	0.007781343421001869	0.0051874529742082474
18.0	13.03	0.008568077376272937	0.005205522929931158
11.0	13.05	0.006138677429478333	0.005245915995418619
17.0	13.01	0.007833745315899563	0.005237190999012301
13.0	12.99	0.0031617476585997888	0.005226103786123943
16.0	12.99	0.007140622125004464	0.005189041682684168
5.0	12.91	0.0017051698784046703	0.0051591893321114475
11.0	12.95	0.005064483933251343	0.0051825016096965805
10.0	13.01	0.004315998695857	0.0051993840279789365
16.0	13.08	0.006112028897549185	0.005231118215745326
14.0	13.15	0.003155428566942806	0.00524603891339488
8.0	13.05	0.0030345769536018236	0.005155930451118688
18.0	13.22	0.011386132999966663	0.00525719382976474
11.0	13.24	0.0061081460894561995	0.005286294257235007
14.0	13.31	0.006039126356428189	0.005277037518412924
4.0	13.23	0.001468667242591947	0.005207840839018692
10.0	13.24	0.004079991286152153	0.0052077295133508275
3.0	13.16	0.0015156136070516683	0.005171698947842673
6.0	13.21	0.0010007242790754489	0.005166079732199944
12.0	13.18	0.009232790047960671	0.005206135507174508
10.0	13.1	0.0026688130176305454	0.00517877333742547
10.0	13.07	0.0024341009695560906	0.005157848295135477
11.0	13.06	0.003295144950849173	0.005117519131899392
14.0	13.13	0.00658883423581445	0.005136254080556436
11.0	13.11	0.005835706685365413	0.005137875141841343
8.0	13.05	0.001751849089327985	0.005104575699328889
17.0	13.1	0.004497808810625399	0.00505401884617383
19.0	13.14	0.007344326825763344	0.0050269135827690214
15.0	13.23	0.005517487483102776	0.005045677442164081
3.0	13.11	0.0015853006412607465	0.0050305199952928
5.0	13.04	0.0020562086903050036	0.005023518780464574
9.0	13.05	0.0028568481349377263	0.005016811979133711
8.0	12.94	0.005836388134590518	0.005010450175417089
11.0	12.89	0.005184565198305767	0.004986766297486976
5.0	12.84	0.0015751587001876525	0.004942965652102975
13.0	12.83	0.0036118205807834304	0.004954875870741891
15.0	12.82	0.009844046333741415	0.004995082798629749
16.0	12.8	0.006599676562148226	0.005015465572212749
12.0	12.8	0.006731294939851295	0.005040044872809342
8.0	12.75	0.004012917870831547	0.005028563116221738
14.0	12.75	0.00567939458617469	0.005037551092669424
14.0	12.76	0.005511190593112074	0.0050372621915579585
15.0	12.77	0.003877649690684398	0.005028677561034667
10.0	12.74	0.0034414758282803487	0.004991992836842137
4.0	12.63	0.0008722655664268331	0.0049425480919639934
6.0	12.6	0.0050232334640140765	0.004957613985930689
13.0	12.57	0.005077037295170568	0.004968075492452494
11.0	12.53	0.00680126429307934	0.005010928261607813
16.0	12.54	0.0038526651076659963	0.004972661608311283
13.0	12.53	0.00980990048642721	0.005021804799877238
7.0	12.38	0.003902996249656005	0.0049495595727209775
1.0	12.24	0.0004728823634907779	0.004902530856715339
6.0	12.17	0.002552580291782256	0.00486570037761708
5.0	12.02	0.0026949321939964575	0.00484998109411787
4.0	11.9	0.007095485348877361	0.004867431519302627
3.0	11.83	0.0009392957620523864	0.004832363910506697
7.0	11.73	0.003222760099413525	0.004813932060584371
4.0	11.64	0.00197989541314134	0.004760300361593034
11.0	11.58	0.004198275799246407	0.004754896519304199
7.0	11.53	0.0014042532321309883	0.004720352234134749
14.0	11.56	0.003786686710582421	0.004732942768054821
5.0	11.54	0.005372652784329119	0.00477360457044411
1.0	11.42	0.00039222641229721706	0.004739192454987947
13.0	11.48	0.002983032255892238	0.004749145015447209
17.0	11.46	0.004776705808795828	0.004735993480174544
2.0	11.41	0.0006500551103446451	0.004714380299407179
17.0	11.43	0.006354387312081415	0.004730289805731067
11.0	11.45	0.003365464135865229	0.004732041634665695
2.0	11.32	0.0020715058353791313	0.004698530754641337
14.0	11.43	0.007086895480590473	0.004747460564468283
8.0	11.35	0.008116303651323938	0.004774984733959388
15.0	11.4	0.007476299789115943	0.004812734192997083
15.0	11.47	0.009376143732007403	0.0048739671903577485
6.0	11.4	0.002969684814277708	0.004817369812763489
15.0	11.33	0.005217968404953138	0.004799167886324318
1.0	11.24	0.0008748150959901105	0.004779258520603641
7.0	11.14	0.007650600145021083	0.004795971078548889
10.0	11.08	0.006245543173212873	0.004816207178412697
14.0	11.04	0.004027874367226383	0.00480345800799268
10.0	11.02	0.0023830100492891523	0.004771833144120174
10.0	10.98	0.0038996473694971013	0.0047162204393052555
9.0	10.91	0.002097726983772199	0.004695327903959136
6.0	10.81	0.0033058193054761394	0.004653186024379886
15.0	10.81	0.0074911510202005024	0.004680701738019704
17.0	10.91	0.009003200370368548	0.004704095915994156
20.0	11.05	0.006461585154274173	0.004752259519304996
6.0	10.99	0.0041126618643759025	0.004749374312318989
7.0	10.91	0.0032842278580921835	0.004740590669856159
19.0	10.97	0.007508834565354441	0.004769756984795874
13.0	10.95	0.0035470029421889155	0.004736731269750381
16.0	10.96	0.004222447121026593	0.004716758466851058
17.0	11.02	0.008150958190301745	0.004732417240114372
11.0	10.95	0.006032833188795076	0.004727840250893853
5.0	10.87	0.004482527159229116	0.004718716829456115
17.0	10.91	0.004351035158744656	0.004648932294684064
19.0	10.97	0.006172795374768875	0.004672937745843973
18.0	10.93	0.0058727915426125795	0.0046689918813520555
17.0	10.91	0.005528789526324734	0.004681212738417588
13.0	10.92	0.0042868384763452855	0.0046765028156983725
14.0	10.92	0.004729086748259875	0.004688006386689324
16.0	10.9	0.0034508163816794144	0.0046447011162961
18.0	10.9	0.00845562729022426	0.004643576615435613
13.0	10.92	0.003807484151621926	0.004620264682657049
